,MAE
"('BENZE-01', 'DIBUT-01')",5.517353821518199
"('BENZE-01', 'N-BUT-02')",1.1966037264053941
"('BENZE-01', 'TRIPH-01')",5.103712920338114
"('BENZE-01', 'DIETH-03')",10.092648080544883
"('BENZE-01', '1-PEN-01')",2.383076391337149
"('BENZE-01', 'TRIET-01')",9.519603628939937
"('BENZE-01', 'PROPY-01')",0.43512478683121575
"('BENZE-01', 'N:N-D-02')",0.6129501311487964
"('BENZE-01', 'ETHYL-04')",16.308749566224428
"('BENZE-01', 'PROPI-01')",0.5314290004832014
"('BENZE-01', 'N-OCT-03')",11.469279359607834
"('BENZE-01', '4-FOR-01')",112.49708538426555
"('BENZE-01', 'N-TET-01')",9.84714654516258
"('BENZE-01', 'METHY-04')",0.3553432867984446
"('BENZE-01', 'METHY-05')",1.5898867424132315
"('BENZE-01', 'N-EIC-01')",7.232710169167121
"('BENZE-01', 'N-MET-02')",4.998182589193817
"('BENZE-01', 'PYRID-02')",0.15704080190303843
"('BENZE-01', 'DIISO-01')",0.04645470717330376
"('BENZE-01', '1-TRA-01')",0.33774259210673363
"('BENZE-01', 'METHY-06')",0.3127469955177508
"('BENZE-01', 'ANILI-01')",2.973001435782891
"('BENZE-01', '1-PEN-02')",0.2998291018850781
"('BENZE-01', 'NITRO-02')",3.4818976407462108
"('BENZE-01', 'TERT--01')",0.8113568532304412
"('BENZE-01', 'TETRA-02')",5.445654939965195
"('BENZE-01', 'TRIET-02')",0.23745445900210493
"('BENZE-01', '2-BUT-01')",0.2756034845417065
"('BENZE-01', 'N-MET-03')",8.319493255563094
"('BENZE-01', 'PHENO-01')",5.494655086494605
"('BENZE-01', 'ISOBU-01')",1.1090939904055452
"('BENZE-01', 'METHY-07')",1.376562888591045
"('BENZE-01', 'ETHYL-05')",0.28636695662778994
"('BENZE-01', 'ETHYL-06')",1.0617394409043224
"('BENZE-01', 'METHY-08')",0.1315072098436
"('BENZE-01', 'PROPY-02')",7.205035014814878
"('BENZE-01', 'METHY-09')",0.9277964581129663
"('BENZE-01', 'N-BUT-03')",3.4418095745341266
"('BENZE-01', '1-HEX-02')",5.35277475965259
"('BENZE-01', '2-PYR-01')",8.51016958558684
"('BENZE-01', 'N-TRI-01')",12.97415400063625
"('BENZE-01', 'QUINO-01')",4.982719444127357
"('BENZE-01', 'DIETH-04')",5.3371871162832445
"('BENZE-01', 'TRI-N-01')",20.49973768577654
"('BENZE-01', 'CYCLO-04')",0.2773631216656647
"('BENZE-01', '3-MET-01')",1.0017594006384825
"('BENZE-01', 'TRICH-01')",0.294476873484424
"('BENZE-01', 'CYCLO-05')",0.4251671060998013
"('BENZE-01', 'N-HEX-03')",8.741274074552452
"('BENZE-01', 'TRI-O-01')",36.77415154419842
"('BENZE-01', '1-OCT-03')",7.567542040502005
"('BENZE-01', 'N-HEX-04')",17.602613399447915
"('BENZE-01', 'METHY-10')",3.532816437922551
"('BENZE-01', 'BROMO-01')",0.4553276362763361
"('BENZE-01', 'FURFU-01')",2.051799748343753
"('BENZE-01', 'CARBO-02')",0.6615235893352615
"('BENZE-01', 'TRANS-01')",
"('BENZE-01', 'DIETH-05')",3.1871998233627523
"('BENZE-01', '2-MET-05')",3.0264931908155783
"('BENZE-01', 'N-DOD-01')",1.7709348665795475
"('BENZE-01', 'N-PEN-02')",0.854598150440641
"('BENZE-01', 'TERT--02')",0.23656126387435525
"('BENZE-01', 'PIMEL-01')",9.497005681488762
"('BENZE-01', 'STYRE-01')",1.2502734396997333
"('BENZE-01', '2:2-D-01')",1.6983662576432164
"('BENZE-01', 'BUTYR-01')",0.5680164071155264
"('BENZE-01', 'CYCLO-06')",
"('BENZE-01', '1:6-H-01')",9.151328821371374
"('BENZE-01', 'GLYCE-01')",25.650653990907372
"('BENZE-01', 'BENZO-01')",61.53105085409926
"('BENZE-01', 'SEBAC-01')",15.735416786730827
"('BENZE-01', 'NITRO-03')",0.7656586363889556
"('BENZE-01', 'LACTI-01')",15.942464121101082
"('BENZE-01', 'PHENA-01')",5.1499780183287225
"('BENZE-01', '2:3-D-01')",1.1394418610084445
"('BENZE-01', '2-MET-06')",1.118809079979181
"('BENZE-01', 'STEAR-01')",9.353049611602946
"('BENZE-01', 'BEHEN-01')",15.725775873949486
"('BENZE-01', 'FORMA-01')",119.95900310219245
"('BENZE-01', 'DIBUT-02')",5.36769457231155
"('BENZE-01', 'DODEC-01')",5.021145159113185
"('BENZE-01', 'GAMMA-01')",10.539999085099854
"('BENZE-01', '1:2:2-01')",85.1306025840186
"('BENZE-01', '1-MET-01')",1.6101291479494553
"('BENZE-01', 'FLUOR-01')",0.42130082658468954
"('BENZE-01', 'CYCLO-07')",0.22261522961228117
"('BENZE-01', '1:2-D-02')",0.2841861265622475
"('BENZE-01', 'CIS-1-01')",
"('BENZE-01', 'N-DOT-01')",
"('BENZE-01', 'FURAN')",228.5509254400653
"('BENZE-01', 'BUTYL-01')",0.9758968552519691
