,MAE
"('BENZE-01', 'TETRA-01')",0.9428752729023017
"('BENZE-01', 'NITRO-01')",1.0591377432588454
"('BENZE-01', '1:4-D-01')",0.8137400034214628
"('BENZE-01', 'N-PRO-01')",0.13176086662422068
"('BENZE-01', 'N-DEC-01')",1.7787019649474773
"('BENZE-01', 'N:N-D-01')",0.8855227154303338
"('BENZE-01', 'CHLOR-02')",0.6180994203311917
"('BENZE-01', 'N-OCT-02')",5.767748612799009
"('BENZE-01', '2:5-D-01')",1.4796511101859249
"('BENZE-01', 'METHY-03')",0.37173483760139275
"('BENZE-01', '1-CHL-01')",0.14243970518477586
"('BENZE-01', 'DI-N--01')",11.244390012034295
"('BENZE-01', 'DIMET-02')",4.13519468030746
"('BENZE-01', 'DIETH-02')",0.16094037552348586
"('BENZE-01', 'DIBUT-01')",4.924022066069133
"('BENZE-01', 'N-BUT-02')",0.5700745534056196
"('BENZE-01', 'TRIPH-01')",4.50422163173658
"('BENZE-01', 'DIETH-03')",10.114331821900716
"('BENZE-01', '1-PEN-01')",2.5910923452788253
"('BENZE-01', 'TRIET-01')",10.530918658573967
"('BENZE-01', 'PROPY-01')",0.087486397138517
"('BENZE-01', 'N:N-D-02')",0.5885864490853141
"('BENZE-01', 'ETHYL-04')",16.860440114416136
"('BENZE-01', 'PROPI-01')",0.18637245327909027
"('BENZE-01', 'N-OCT-03')",11.3596031092292
"('BENZE-01', '4-FOR-01')",112.3560446131538
"('BENZE-01', 'N-TET-01')",9.693666563120253
"('BENZE-01', 'METHY-04')",0.42432267301583404
"('BENZE-01', 'METHY-05')",0.46551656144059034
"('BENZE-01', 'N-EIC-01')",7.217400248258005
"('BENZE-01', 'N-MET-02')",7.023462517876321
"('BENZE-01', 'PYRID-02')",0.1716032090365587
"('BENZE-01', 'DIISO-01')",0.08266731832195506
"('BENZE-01', '1-TRA-01')",0.4306626793996367
"('BENZE-01', 'METHY-06')",0.30264016085875123
"('BENZE-01', 'ANILI-01')",3.598443280672321
"('BENZE-01', '1-PEN-02')",1.0343370067360038
"('BENZE-01', 'NITRO-02')",2.8098689600214857
"('BENZE-01', 'TERT--01')",0.6561553675719379
"('BENZE-01', 'TETRA-02')",5.2782489462650135
"('BENZE-01', 'TRIET-02')",0.42064443295036263
"('BENZE-01', '2-BUT-01')",0.30806412960038304
"('BENZE-01', 'N-MET-03')",8.98174232914577
"('BENZE-01', 'PHENO-01')",5.485811966790339
"('BENZE-01', 'ISOBU-01')",1.2714281138949033
"('BENZE-01', 'METHY-07')",2.200587752849221
"('BENZE-01', 'ETHYL-05')",0.16111160215282894
"('BENZE-01', 'ETHYL-06')",0.8818487183037745
"('BENZE-01', 'METHY-08')",0.27438268431220825
"('BENZE-01', 'PROPY-02')",9.080595427009797
"('BENZE-01', 'METHY-09')",2.4711192013209202
"('BENZE-01', 'N-BUT-03')",4.36123277833961
"('BENZE-01', '1-HEX-02')",5.781674404537884
"('BENZE-01', '2-PYR-01')",10.11029084758254
"('BENZE-01', 'N-TRI-01')",13.275433047784764
"('BENZE-01', 'QUINO-01')",4.914364590340696
"('BENZE-01', 'DIETH-04')",4.876736394379064
"('BENZE-01', 'TRI-N-01')",20.831247577515665
"('BENZE-01', 'CYCLO-04')",0.3967502394803517
"('BENZE-01', '3-MET-01')",2.667243048203629
"('BENZE-01', 'TRICH-01')",0.5066740570609464
"('BENZE-01', 'CYCLO-05')",0.8431592602628517
"('BENZE-01', 'N-HEX-03')",10.257103089723318
"('BENZE-01', 'TRI-O-01')",36.18021210261094
"('BENZE-01', '1-OCT-03')",10.191642725979465
"('BENZE-01', 'N-HEX-04')",16.925790346419422
"('BENZE-01', 'METHY-10')",1.0317520311874129
"('BENZE-01', 'BROMO-01')",0.34244346880432047
"('BENZE-01', 'FURFU-01')",2.0599071786899583
"('BENZE-01', 'CARBO-02')",0.6692236488081611
"('BENZE-01', 'TRANS-01')",
"('BENZE-01', 'DIETH-05')",2.648479842574837
"('BENZE-01', '2-MET-05')",2.3996328613811366
"('BENZE-01', 'N-DOD-01')",1.6580561477880154
"('BENZE-01', 'N-PEN-02')",1.314358621540556
"('BENZE-01', 'TERT--02')",0.07254982772568931
"('BENZE-01', 'PIMEL-01')",15.416233457446237
"('BENZE-01', 'STYRE-01')",0.4893253349895157
"('BENZE-01', '2:2-D-01')",4.359008102033532
"('BENZE-01', 'BUTYR-01')",0.18668186518592383
"('BENZE-01', 'CYCLO-06')",
"('BENZE-01', '1:6-H-01')",10.390179177551444
"('BENZE-01', 'GLYCE-01')",29.158524401297736
"('BENZE-01', 'BENZO-01')",61.53337656088767
"('BENZE-01', 'SEBAC-01')",18.151693587417206
"('BENZE-01', 'NITRO-03')",1.8913013362522417
"('BENZE-01', 'LACTI-01')",18.49180969908636
"('BENZE-01', 'PHENA-01')",8.265080824037224
"('BENZE-01', '2:3-D-01')",3.4622280977426056
"('BENZE-01', '2-MET-06')",0.7563373138995236
"('BENZE-01', 'STEAR-01')",9.407746265491534
"('BENZE-01', 'BEHEN-01')",16.107729169180022
"('BENZE-01', 'FORMA-01')",119.9801417355931
"('BENZE-01', 'DIBUT-02')",5.221192073463855
"('BENZE-01', 'DODEC-01')",6.687271501156105
"('BENZE-01', 'GAMMA-01')",13.40458667310929
"('BENZE-01', '1:2:2-01')",83.66470397723522
"('BENZE-01', '1-MET-01')",2.0446792032781174
"('BENZE-01', 'FLUOR-01')",0.58260610316515
"('BENZE-01', 'CYCLO-07')",0.18184341012948518
"('BENZE-01', '1:2-D-02')",1.0245929020383238
"('BENZE-01', 'CIS-1-01')",
"('BENZE-01', 'N-DOT-01')",
"('BENZE-01', 'FURAN')",229.3517889921631
"('BENZE-01', 'BUTYL-01')",0.5348053438644916
"('BENZE-01', 'ACETA-02')",4.163087132391098
