,MAE
"('N-HEX-01', 'ACETA-02')",4.669979156888867
"('N-HEX-01', '1-CHL-02')",1.3406668016643475
"('N-HEX-01', 'N-PRO-02')",1.867139889346539
"('N-HEX-01', '3-MET-03')",
"('N-HEX-01', 'METHY-11')",0.5565364065056704
"('N-HEX-01', '1:1:1-01')",0.21111396729830462
"('N-HEX-01', '1-NIT-01')",3.643608966898022
"('N-HEX-01', 'ETHYL-07')",8.56603836085255
"('N-HEX-01', 'ISOBU-02')",0.5119676748315439
"('N-HEX-01', '2:3-D-02')",
"('N-HEX-01', 'N-DOC-01')",5.39124452879171
"('N-HEX-01', '1-HEX-03')",2.8046063884093027
"('N-HEX-01', '1:3-B-01')",2.08784931854765
"('N-HEX-01', 'BIS-C-01')",26.557742006228366
"('N-HEX-01', 'CAPRO-01')",27.51905262979257
"('N-HEX-01', 'CYCLO-08')",6.594931128328477
"('N-HEX-01', 'CYCLO-09')",2.776101946224316
"('N-HEX-01', '1-BUT-01')",0.4863045687870891
"('N-HEX-01', 'GLUTA-01')",25.27706139912936
"('N-HEX-01', 'DIISO-02')",7.917163785472537
"('N-HEX-01', 'PROPA-01')",0.869146475061272
"('N-HEX-01', '1-TET-01')",4.563049303425656
"('N-HEX-01', '1-EIC-01')",5.776463969012478
"('N-HEX-01', 'BENZY-01')",6.3283273851101685
"('N-HEX-01', 'TRANS-02')",0.835431262514826
"('N-HEX-01', 'N-BUT-04')",0.1268075399762233
"('N-HEX-01', 'ISOPR-02')",1.707205420766483
"('N-HEX-01', 'GLYCE-02')",13.757057863257716
"('N-HEX-01', 'ISOBU-03')",1.3084687102370973
"('N-HEX-01', '1-DEC-01')",0.8852797214917961
"('N-HEX-01', 'DIOCT-01')",5.037446765532901
"('N-HEX-01', 'ADIPO-01')",24.078835301865137
"('N-HEX-01', '2-MET-07')",0.6800267496770267
"('N-HEX-01', '1-OCT-04')",3.6462773305238683
"('N-HEX-01', '2:2-D-02')",
"('N-HEX-01', 'N-BUT-05')",0.09958333763831899
"('N-HEX-01', '1-HEP-02')",
"('N-HEX-01', 'TERT--03')",0.6821846561763826
"('N-HEX-01', 'BENZY-02')",11.099615107076678
"('N-HEX-01', '3-MET-04')",0.20322738934585702
"('N-HEX-01', '2:2:4-02')",
"('N-HEX-01', 'CIS-D-01')",0.38688976842044354
"('N-HEX-01', '1-ETH-01')",
"('N-HEX-01', 'D-LIM-01')",3.529177714711696
"('N-HEX-01', '2-NIT-01')",1.998861686060411
"('BENZE-01', 'N-HEP-01')",0.3279892680960639
"('BENZE-01', 'CYCLO-01')",0.14960832877718036
"('BENZE-01', 'N-OCT-01')",0.8854493602505975
"('BENZE-01', 'TOLUE-01')",0.07822224840007128
"('BENZE-01', 'METHY-02')",0.5856050392567194
"('BENZE-01', '1-HEX-01')",0.20447608715020155
"('BENZE-01', 'ETHYL-01')",1.1231900816716862
"('BENZE-01', 'N-PEN-01')",0.5279635052842885
"('BENZE-01', '1-HEP-01')",0.2363566492991354
"('BENZE-01', 'ETHAN-01')",0.41456825628757754
"('BENZE-01', 'METHA-01')",0.9644020023094398
"('BENZE-01', '1-OCT-01')",0.4272667884530751
"('BENZE-01', 'N-NON-01')",1.3797428054957699
"('BENZE-01', 'CYCLO-02')",0.42736250415834093
"('BENZE-01', 'METHY-01')",0.2644328187529583
"('BENZE-01', 'ACETO-01')",0.4233779416981487
"('BENZE-01', 'ETHYL-02')",0.0704203796834033
"('BENZE-01', 'N-HEX-02')",4.895274904527883
"('BENZE-01', 'SQUAL-01')",14.128124795719783
"('BENZE-01', 'CHLOR-01')",0.4731131720127304
"('BENZE-01', 'N-BUT-01')",1.02576959879339
"('BENZE-01', 'CARBO-01')",0.17350221709400493
"('BENZE-01', 'ETHYL-03')",0.23740408078988637
"('BENZE-01', '1-PRO-01')",0.35250610291689444
"('BENZE-01', 'ACETO-02')",0.3765959317316586
"('BENZE-01', 'P-XYL-01')",0.3033909177328519
"('BENZE-01', 'M-XYL-01')",0.3174585792123676
"('BENZE-01', 'ISOPR-01')",0.3031907564246766
"('BENZE-01', '2-MET-01')",0.13051549892099584
"('BENZE-01', '2-MET-02')",0.19610169238070294
"('BENZE-01', '2:2:4-01')",0.4170585608112259
"('BENZE-01', '2-MET-03')",0.26272429472464404
"('BENZE-01', 'O-XYL-01')",0.36073919832523327
"('BENZE-01', 'DICHL-01')",0.22679321911234948
"('BENZE-01', '1:2-D-01')",0.03594845389958069
"('BENZE-01', '2:4-D-01')",0.477345087427136
"('BENZE-01', '1-OCT-02')",4.447467794971051
"('BENZE-01', '2-MET-04')",1.3936612614501909
"('BENZE-01', 'SULFO-01')",4.811747678118745
"('BENZE-01', 'N-MET-01')",0.18441929415699304
"('BENZE-01', 'CYCLO-03')",0.11574223243445486
"('BENZE-01', '2:3:4-01')",0.8118802050165426
"('BENZE-01', 'TETRA-01')",0.36845005431488437
"('BENZE-01', 'NITRO-01')",1.1250929984396898
"('BENZE-01', '1:4-D-01')",0.5046689552216526
"('BENZE-01', 'N-PRO-01')",0.11928370091379575
"('BENZE-01', 'N-DEC-01')",1.1321128375618645
"('BENZE-01', 'N:N-D-01')",1.041853703140295
"('BENZE-01', 'CHLOR-02')",0.14299071992737702
"('BENZE-01', 'N-OCT-02')",5.996658986025738
"('BENZE-01', '2:5-D-01')",0.907272461722304
"('BENZE-01', 'METHY-03')",0.3982570358346018
"('BENZE-01', '1-CHL-01')",0.044839577859451106
"('BENZE-01', 'DI-N--01')",12.023482695580896
"('BENZE-01', 'DIMET-02')",3.019887074539203
"('BENZE-01', 'DIETH-02')",0.22705671998249008
"('BENZE-01', 'DIBUT-01')",4.999477535578604
"('BENZE-01', 'N-BUT-02')",0.4978167619380712
"('BENZE-01', 'TRIPH-01')",5.154650556413391
"('BENZE-01', 'DIETH-03')",7.557816965195763
"('BENZE-01', '1-PEN-01')",2.0232998351380465
"('BENZE-01', 'TRIET-01')",8.346086681491865
"('BENZE-01', 'PROPY-01')",0.29058682490669796
"('BENZE-01', 'N:N-D-02')",1.148571522177168
"('BENZE-01', 'ETHYL-04')",15.900735038435764
"('BENZE-01', 'PROPI-01')",0.18592132220741298
"('BENZE-01', 'N-OCT-03')",11.88000373926408
"('BENZE-01', '4-FOR-01')",113.26625655029095
"('BENZE-01', 'N-TET-01')",10.456298495429735
"('BENZE-01', 'METHY-04')",0.4221678238345531
"('BENZE-01', 'METHY-05')",1.2375563754722758
"('BENZE-01', 'N-EIC-01')",7.350513266846963
"('BENZE-01', 'N-MET-02')",4.429085233074866
"('BENZE-01', 'PYRID-02')",0.24123084316890683
"('BENZE-01', 'DIISO-01')",0.19272362526188913
"('BENZE-01', '1-TRA-01')",0.7635647587751835
"('BENZE-01', 'METHY-06')",0.24193244921858942
"('BENZE-01', 'ANILI-01')",2.52520974432054
"('BENZE-01', '1-PEN-02')",0.3865492171227735
"('BENZE-01', 'NITRO-02')",2.8480419275860167
"('BENZE-01', 'TERT--01')",1.1373025039550435
"('BENZE-01', 'TETRA-02')",5.299379942655429
"('BENZE-01', 'TRIET-02')",0.2250800036328473
