,MAPE
"('N-HEX-01', 'DIBUT-02')",1.186102678222545
"('N-HEX-01', 'DODEC-01')",1.6174381462921064
"('N-HEX-01', 'GAMMA-01')",7.751269943979497
"('N-HEX-01', '1:2:2-01')",17.76523111596348
"('N-HEX-01', '1-MET-01')",1.4912655022541366
"('N-HEX-01', 'FLUOR-01')",0.06351558085776687
"('N-HEX-01', 'CYCLO-07')",0.06490884711726086
"('N-HEX-01', '1:2-D-02')",2.1839106129128787
"('N-HEX-01', 'CIS-1-01')",
"('N-HEX-01', 'N-DOT-01')",
"('N-HEX-01', 'FURAN')",35.89592179993716
"('N-HEX-01', 'BUTYL-01')",0.1671803139079701
"('N-HEX-01', 'ACETA-02')",1.5104537875731354
"('N-HEX-01', '1-CHL-02')",0.43218445680880263
"('N-HEX-01', 'N-PRO-02')",0.5613959469886547
"('N-HEX-01', '3-MET-03')",
"('N-HEX-01', 'METHY-11')",0.11417462980539768
"('N-HEX-01', '1:1:1-01')",0.006531972313547529
"('N-HEX-01', '1-NIT-01')",1.3335520252788529
"('N-HEX-01', 'ETHYL-07')",1.0902544432495462
"('N-HEX-01', 'ISOBU-02')",0.17375190052141887
"('N-HEX-01', '2:3-D-02')",
"('N-HEX-01', 'N-DOC-01')",1.1448718373538143
"('N-HEX-01', '1-HEX-03')",0.7625623000078989
"('N-HEX-01', '1:3-B-01')",1.1620689932004657
"('N-HEX-01', 'BIS-C-01')",6.364156418941951
"('N-HEX-01', 'CAPRO-01')",6.584782602320352
"('N-HEX-01', 'CYCLO-08')",1.834413590065281
"('N-HEX-01', 'CYCLO-09')",0.285683399454683
"('N-HEX-01', '1-BUT-01')",0.2668752639312759
"('N-HEX-01', 'GLUTA-01')",6.107549100627099
"('N-HEX-01', 'DIISO-02')",1.2297776365856419
"('N-HEX-01', 'PROPA-01')",0.7298870633363432
"('N-HEX-01', '1-TET-01')",1.2282074909210685
"('N-HEX-01', '1-EIC-01')",1.2359956920361594
"('N-HEX-01', 'BENZY-01')",1.7444971424113689
"('N-HEX-01', 'TRANS-02')",0.827606428444274
"('N-HEX-01', 'N-BUT-04')",0.07534924328870454
"('N-HEX-01', 'ISOPR-02')",0.2200896505932929
"('N-HEX-01', 'GLYCE-02')",3.7616029708219965
"('N-HEX-01', 'ISOBU-03')",0.5309564264523545
"('N-HEX-01', '1-DEC-01')",0.19463876642859432
"('N-HEX-01', 'DIOCT-01')",0.9579201867355045
"('N-HEX-01', 'ADIPO-01')",3.6672047262597167
"('N-HEX-01', '2-MET-07')",0.2350141308733615
"('N-HEX-01', '1-OCT-04')",0.7424739919765476
"('N-HEX-01', '2:2-D-02')",
"('N-HEX-01', 'N-BUT-05')",0.057726695408212875
"('N-HEX-01', '1-HEP-02')",
"('N-HEX-01', 'TERT--03')",0.10745933830152818
"('N-HEX-01', 'BENZY-02')",3.8984072626723285
"('N-HEX-01', '3-MET-04')",0.13786848891322692
"('N-HEX-01', '2:2:4-02')",
"('N-HEX-01', 'CIS-D-01')",0.350500430456247
"('N-HEX-01', '1-ETH-01')",
"('N-HEX-01', 'D-LIM-01')",2.000630869100761
"('N-HEX-01', '2-NIT-01')",1.0663352545135816
"('BENZE-01', 'N-HEP-01')",0.1511693273072404
"('BENZE-01', 'CYCLO-01')",0.03688666117697183
"('BENZE-01', 'N-OCT-01')",0.3396041553155794
"('BENZE-01', 'TOLUE-01')",0.021163904438627545
"('BENZE-01', 'METHY-02')",0.12448705712961035
"('BENZE-01', '1-HEX-01')",0.09328924845261843
"('BENZE-01', 'ETHYL-01')",0.2851419392892889
"('BENZE-01', 'N-PEN-01')",0.2698365973287883
"('BENZE-01', '1-HEP-01')",0.1356476014818192
"('BENZE-01', 'ETHAN-01')",0.18377862524145686
"('BENZE-01', 'METHA-01')",0.25533929026918845
"('BENZE-01', '1-OCT-01')",0.19321578903373013
"('BENZE-01', 'N-NON-01')",0.5966742977409092
"('BENZE-01', 'CYCLO-02')",0.05196572379761682
"('BENZE-01', 'METHY-01')",0.06374820587387156
"('BENZE-01', 'ACETO-01')",0.13282794819634147
"('BENZE-01', 'ETHYL-02')",0.019381032294414294
"('BENZE-01', 'N-HEX-02')",0.9695927358277323
"('BENZE-01', 'SQUAL-01')",2.270806300120628
"('BENZE-01', 'CHLOR-01')",0.3673709172991984
"('BENZE-01', 'N-BUT-01')",0.36179736816143093
"('BENZE-01', 'CARBO-01')",0.08800552406894419
"('BENZE-01', 'ETHYL-03')",0.06282912540498473
"('BENZE-01', '1-PRO-01')",0.172186977343561
"('BENZE-01', 'ACETO-02')",0.09981875837916022
"('BENZE-01', 'P-XYL-01')",0.07900291715313817
"('BENZE-01', 'M-XYL-01')",0.08289218430599275
"('BENZE-01', 'ISOPR-01')",0.19479042041655145
"('BENZE-01', '2-MET-01')",0.061290174452171144
"('BENZE-01', '2-MET-02')",0.30198142561576796
"('BENZE-01', '2:2:4-01')",0.28438866147958664
"('BENZE-01', '2-MET-03')",0.0635925461139511
"('BENZE-01', 'O-XYL-01')",0.09318500617486268
"('BENZE-01', 'DICHL-01')",0.2856574776303644
"('BENZE-01', '1:2-D-01')",0.23831067636143388
"('BENZE-01', '2:4-D-01')",0.35084157953917505
"('BENZE-01', '1-OCT-02')",1.611649594921858
"('BENZE-01', '2-MET-04')",1.5404189329956721
"('BENZE-01', 'SULFO-01')",1.1680198878125139
"('BENZE-01', 'N-MET-01')",0.3281246200888455
"('BENZE-01', 'CYCLO-03')",0.032171908564568766
"('BENZE-01', '2:3:4-01')",0.3666446320791511
"('BENZE-01', 'TETRA-01')",0.27149659045081276
"('BENZE-01', 'NITRO-01')",0.29479856535355875
"('BENZE-01', '1:4-D-01')",0.2232036796177418
"('BENZE-01', 'N-PRO-01')",0.035943643484890576
"('BENZE-01', 'N-DEC-01')",0.4438501532248528
"('BENZE-01', 'N:N-D-01')",0.2295695272749955
"('BENZE-01', 'CHLOR-02')",0.16294323052037815
"('BENZE-01', 'N-OCT-02')",1.1782391971521609
"('BENZE-01', '2:5-D-01')",0.4039243473273909
"('BENZE-01', 'METHY-03')",0.10988545347191842
"('BENZE-01', '1-CHL-01')",0.04046393420956814
"('BENZE-01', 'DI-N--01')",1.9525738790858487
"('BENZE-01', 'DIMET-02')",1.0039761860400407
"('BENZE-01', 'DIETH-02')",0.04879406082521863
"('BENZE-01', 'DIBUT-01')",0.9660256578973001
"('BENZE-01', 'N-BUT-02')",0.14926228265101568
"('BENZE-01', 'TRIPH-01')",0.9306863214108676
"('BENZE-01', 'DIETH-03')",2.258909385703692
"('BENZE-01', '1-PEN-01')",0.6890911564717689
"('BENZE-01', 'TRIET-01')",2.238122050323087
"('BENZE-01', 'PROPY-01')",0.025929339902670198
"('BENZE-01', 'N:N-D-02')",0.15701073910943386
"('BENZE-01', 'ETHYL-04')",4.2552816522470565
"('BENZE-01', 'PROPI-01')",0.05191118414003487
"('BENZE-01', 'N-OCT-03')",1.9962135472082043
"('BENZE-01', '4-FOR-01')",17.940389441169618
"('BENZE-01', 'N-TET-01')",1.784768910396023
"('BENZE-01', 'METHY-04')",0.12253520364230411
"('BENZE-01', 'METHY-05')",0.11951562823232828
"('BENZE-01', 'N-EIC-01')",1.422657671847004
"('BENZE-01', 'N-MET-02')",1.7157858010815092
"('BENZE-01', 'PYRID-02')",0.04704933190659046
"('BENZE-01', 'DIISO-01')",0.023923221444748257
"('BENZE-01', '1-TRA-01')",0.12835450192572387
"('BENZE-01', 'METHY-06')",0.0829212329598066
"('BENZE-01', 'ANILI-01')",0.8834172930171423
"('BENZE-01', '1-PEN-02')",0.31131790220116234
"('BENZE-01', 'NITRO-02')",0.6762404938087624
"('BENZE-01', 'TERT--01')",0.18844844911371536
"('BENZE-01', 'TETRA-02')",1.148100263595861
"('BENZE-01', 'TRIET-02')",0.11771458551830881
"('BENZE-01', '2-BUT-01')",0.08603363848566158
"('BENZE-01', 'N-MET-03')",2.215054114526218
"('BENZE-01', 'PHENO-01')",1.361792148756717
"('BENZE-01', 'ISOBU-01')",0.3533285723270734
"('BENZE-01', 'METHY-07')",0.593432762093935
"('BENZE-01', 'ETHYL-05')",0.04630858801402961
"('BENZE-01', 'ETHYL-06')",0.2658150634400098
"('BENZE-01', 'METHY-08')",0.08109917971901856
"('BENZE-01', 'PROPY-02')",2.128556058090077
"('BENZE-01', 'METHY-09')",0.7493072114206172
"('BENZE-01', 'N-BUT-03')",1.4323312319807893
"('BENZE-01', '1-HEX-02')",1.300314877954926
"('BENZE-01', '2-PYR-01')",2.270606559749676
"('BENZE-01', 'N-TRI-01')",2.2615748142796055
"('BENZE-01', 'QUINO-01')",1.2228699328751604
"('BENZE-01', 'DIETH-04')",1.060436824200116
"('BENZE-01', 'TRI-N-01')",4.297212224755818
"('BENZE-01', 'CYCLO-04')",0.11895116845474091
"('BENZE-01', '3-MET-01')",0.7833802451991168
"('BENZE-01', 'TRICH-01')",0.14187583231495074
"('BENZE-01', 'CYCLO-05')",0.2171722115931956
"('BENZE-01', 'N-HEX-03')",2.170774473270616
"('BENZE-01', 'TRI-O-01')",6.312106697459107
"('BENZE-01', '1-OCT-03')",2.2664414454905786
"('BENZE-01', 'N-HEX-04')",2.70337938684961
"('BENZE-01', 'METHY-10')",0.2442329328862051
"('BENZE-01', 'BROMO-01')",0.08696007901466915
"('BENZE-01', 'FURFU-01')",0.5198845005443148
"('BENZE-01', 'CARBO-02')",0.19965911487783342
"('BENZE-01', 'TRANS-01')",
"('BENZE-01', 'DIETH-05')",0.5389708551493992
"('BENZE-01', '2-MET-05')",0.6611194942921035
"('BENZE-01', 'N-DOD-01')",0.3866587543390467
