,MAE
"('BENZE-01', 'DIETH-02')",0.4212186018751736
"('BENZE-01', 'DIBUT-01')",4.922332572841973
"('BENZE-01', 'N-BUT-02')",2.047944607772088
"('BENZE-01', 'TRIPH-01')",5.660667591793508
"('BENZE-01', 'DIETH-03')",10.624719194781447
"('BENZE-01', '1-PEN-01')",2.109894181227059
"('BENZE-01', 'TRIET-01')",9.764126812844497
"('BENZE-01', 'PROPY-01')",0.12164299311659635
"('BENZE-01', 'N:N-D-02')",0.8507877229006211
"('BENZE-01', 'ETHYL-04')",9.719733882928187
"('BENZE-01', 'PROPI-01')",0.24269948829847454
"('BENZE-01', 'N-OCT-03')",12.003970891515891
"('BENZE-01', '4-FOR-01')",111.60795170342978
"('BENZE-01', 'N-TET-01')",9.880194543379034
"('BENZE-01', 'METHY-04')",0.35274080202781005
"('BENZE-01', 'METHY-05')",0.45920398419751235
"('BENZE-01', 'N-EIC-01')",7.406941583689816
"('BENZE-01', 'N-MET-02')",5.245120285392605
"('BENZE-01', 'PYRID-02')",0.1785700933647128
"('BENZE-01', 'DIISO-01')",0.13270313677093892
"('BENZE-01', '1-TRA-01')",0.5324452624840205
"('BENZE-01', 'METHY-06')",2.4822323281545313
"('BENZE-01', 'ANILI-01')",2.4871328859516826
"('BENZE-01', '1-PEN-02')",0.24618193568713626
"('BENZE-01', 'NITRO-02')",2.6454548722818028
"('BENZE-01', 'TERT--01')",0.5931762024461493
"('BENZE-01', 'TETRA-02')",5.553765524998191
"('BENZE-01', 'TRIET-02')",0.49023240649568545
"('BENZE-01', '2-BUT-01')",0.6956566721440098
"('BENZE-01', 'N-MET-03')",6.750981678667868
"('BENZE-01', 'PHENO-01')",3.3321434439183295
"('BENZE-01', 'ISOBU-01')",0.966277610243034
"('BENZE-01', 'METHY-07')",3.9975750432846606
"('BENZE-01', 'ETHYL-05')",0.4788320696980031
"('BENZE-01', 'ETHYL-06')",0.6532437708589943
"('BENZE-01', 'METHY-08')",0.4172194983727007
