,MAPE
"('BENZE-01', 'ETHYL-02')",0.057133244746037724
"('BENZE-01', 'N-HEX-02')",0.9578548034091043
"('BENZE-01', 'SQUAL-01')",2.3441894581562606
"('BENZE-01', 'CHLOR-01')",0.01813658190956461
"('BENZE-01', 'N-BUT-01')",0.31817451436633293
"('BENZE-01', 'CARBO-01')",0.08966629921250044
"('BENZE-01', 'ETHYL-03')",0.06447866307237249
"('BENZE-01', '1-PRO-01')",0.16390472341195395
"('BENZE-01', 'ACETO-02')",0.07691439042732301
"('BENZE-01', 'P-XYL-01')",0.12371884480577897
"('BENZE-01', 'M-XYL-01')",0.11179796683897904
"('BENZE-01', 'ISOPR-01')",0.20871989679122857
"('BENZE-01', '2-MET-01')",0.062057625703997046
"('BENZE-01', '2-MET-02')",0.1286229333386681
"('BENZE-01', '2:2:4-01')",0.11805392893942819
"('BENZE-01', '2-MET-03')",0.06863575245320916
"('BENZE-01', 'O-XYL-01')",0.1809979426295946
"('BENZE-01', 'DICHL-01')",0.1665907692540072
"('BENZE-01', '1:2-D-01')",0.007754712844509257
"('BENZE-01', '2:4-D-01')",0.1775985228226721
"('BENZE-01', '1-OCT-02')",1.3238254867225927
"('BENZE-01', '2-MET-04')",0.6462329940071481
"('BENZE-01', 'SULFO-01')",1.003587308262282
"('BENZE-01', 'N-MET-01')",0.24354644913308307
"('BENZE-01', 'CYCLO-03')",0.0324079876499994
"('BENZE-01', '2:3:4-01')",0.24247029862542835
"('BENZE-01', 'TETRA-01')",0.10264422249298608
"('BENZE-01', 'NITRO-01')",0.0665336697217361
"('BENZE-01', '1:4-D-01')",0.21072009588982238
"('BENZE-01', 'N-PRO-01')",0.08560635874623884
"('BENZE-01', 'N-DEC-01')",0.2253542864020576
"('BENZE-01', 'N:N-D-01')",0.229547443697332
"('BENZE-01', 'CHLOR-02')",0.0675640550133408
"('BENZE-01', 'N-OCT-02')",1.1695556714281963
"('BENZE-01', '2:5-D-01')",0.2642500009703751
"('BENZE-01', 'METHY-03')",0.04263419512533708
"('BENZE-01', '1-CHL-01')",0.008460278773568239
"('BENZE-01', 'DI-N--01')",2.0064772954162815
"('BENZE-01', 'DIMET-02')",0.819775904960362
